"","X","x","spectrum.density","library","TF","pos"
"4500",60,0.5,0.39274560277444,"HT-SELEX","ARGFX","Region 76-115"
"4501",1,0.025,0.26507792077523,"NCAP-SELEX","MEIS2","Region 76-115"
"4502",2,0.05,0.357214354743608,"NCAP-SELEX","MEIS2","Region 76-115"
"4503",3,0.075,0.388741722020437,"NCAP-SELEX","MEIS2","Region 76-115"
"4504",4,0.1,0.406502714073756,"NCAP-SELEX","MEIS2","Region 76-115"
"4505",5,0.125,0.381744457678896,"NCAP-SELEX","MEIS2","Region 76-115"
"4506",6,0.15,0.379120227574565,"NCAP-SELEX","MEIS2","Region 76-115"
"4507",7,0.175,0.380092520118118,"NCAP-SELEX","MEIS2","Region 76-115"
"4508",8,0.2,0.398868503816189,"NCAP-SELEX","MEIS2","Region 76-115"
"4509",9,0.225,0.388533381086028,"NCAP-SELEX","MEIS2","Region 76-115"
"4510",10,0.25,0.382492619054593,"NCAP-SELEX","MEIS2","Region 76-115"
"4511",11,0.275,0.381641926801625,"NCAP-SELEX","MEIS2","Region 76-115"
"4512",12,0.3,0.381264523466055,"NCAP-SELEX","MEIS2","Region 76-115"
"4513",13,0.325,0.375896567866123,"NCAP-SELEX","MEIS2","Region 76-115"
"4514",14,0.35,0.375325078763725,"NCAP-SELEX","MEIS2","Region 76-115"
"4515",15,0.375,0.387436182945089,"NCAP-SELEX","MEIS2","Region 76-115"
"4516",16,0.4,0.380549073669649,"NCAP-SELEX","MEIS2","Region 76-115"
"4517",17,0.425,0.382336170180406,"NCAP-SELEX","MEIS2","Region 76-115"
"4518",18,0.45,0.389083509661883,"NCAP-SELEX","MEIS2","Region 76-115"
"4519",19,0.475,0.386703178836598,"NCAP-SELEX","MEIS2","Region 76-115"
"4520",20,0.5,0.381965171224333,"NCAP-SELEX","MEIS2","Region 76-115"
"4521",21,0.025,0.237380204295066,"Nucleosome-SELEX","MEIS2","Region 76-115"
"4522",22,0.05,0.334489130412913,"Nucleosome-SELEX","MEIS2","Region 76-115"
"4523",23,0.075,0.34852042756271,"Nucleosome-SELEX","MEIS2","Region 76-115"
"4524",24,0.1,0.409205745504169,"Nucleosome-SELEX","MEIS2","Region 76-115"
"4525",25,0.125,0.351631539508002,"Nucleosome-SELEX","MEIS2","Region 76-115"
"4526",26,0.15,0.354838023493036,"Nucleosome-SELEX","MEIS2","Region 76-115"
"4527",27,0.175,0.364895489462798,"Nucleosome-SELEX","MEIS2","Region 76-115"
"4528",28,0.2,0.360090266683606,"Nucleosome-SELEX","MEIS2","Region 76-115"
"4529",29,0.225,0.377672860121189,"Nucleosome-SELEX","MEIS2","Region 76-115"
"4530",30,0.25,0.356983279755068,"Nucleosome-SELEX","MEIS2","Region 76-115"
"4531",31,0.275,0.35912809418687,"Nucleosome-SELEX","MEIS2","Region 76-115"
"4532",32,0.3,0.351261572088957,"Nucleosome-SELEX","MEIS2","Region 76-115"
"4533",33,0.325,0.35056514643284,"Nucleosome-SELEX","MEIS2","Region 76-115"
"4534",34,0.35,0.37920150206783,"Nucleosome-SELEX","MEIS2","Region 76-115"
"4535",35,0.375,0.36315767745734,"Nucleosome-SELEX","MEIS2","Region 76-115"
"4536",36,0.4,0.375230464560899,"Nucleosome-SELEX","MEIS2","Region 76-115"
"4537",37,0.425,0.366216796732426,"Nucleosome-SELEX","MEIS2","Region 76-115"
"4538",38,0.45,0.363323929659838,"Nucleosome-SELEX","MEIS2","Region 76-115"
"4539",39,0.475,0.369000697737741,"Nucleosome-SELEX","MEIS2","Region 76-115"
"4540",40,0.5,0.374762793788364,"Nucleosome-SELEX","MEIS2","Region 76-115"
"4541",41,0.025,0.161370540056665,"HT-SELEX","MEIS2","Region 76-115"
"4542",42,0.05,0.26427717816233,"HT-SELEX","MEIS2","Region 76-115"
"4543",43,0.075,0.359412619050524,"HT-SELEX","MEIS2","Region 76-115"
"4544",44,0.1,0.326696238878948,"HT-SELEX","MEIS2","Region 76-115"
"4545",45,0.125,0.587338398056529,"HT-SELEX","MEIS2","Region 76-115"
"4546",46,0.15,0.388512319239393,"HT-SELEX","MEIS2","Region 76-115"
"4547",47,0.175,0.536781045301148,"HT-SELEX","MEIS2","Region 76-115"
"4548",48,0.2,0.555186784453685,"HT-SELEX","MEIS2","Region 76-115"
"4549",49,0.225,0.368386635561658,"HT-SELEX","MEIS2","Region 76-115"
"4550",50,0.25,0.457510661133319,"HT-SELEX","MEIS2","Region 76-115"
"4551",51,0.275,0.314892160290521,"HT-SELEX","MEIS2","Region 76-115"
"4552",52,0.3,0.348613295254838,"HT-SELEX","MEIS2","Region 76-115"
"4553",53,0.325,0.510412904090499,"HT-SELEX","MEIS2","Region 76-115"
"4554",54,0.35,0.484207822522216,"HT-SELEX","MEIS2","Region 76-115"
"4555",55,0.375,0.28058709366105,"HT-SELEX","MEIS2","Region 76-115"
"4556",56,0.4,0.309175904462007,"HT-SELEX","MEIS2","Region 76-115"
"4557",57,0.425,0.555160634103568,"HT-SELEX","MEIS2","Region 76-115"
"4558",58,0.45,0.350266757570111,"HT-SELEX","MEIS2","Region 76-115"
"4559",59,0.475,0.322717280686968,"HT-SELEX","MEIS2","Region 76-115"
"4560",60,0.5,0.527658106029197,"HT-SELEX","MEIS2","Region 76-115"
"4561",1,0.025,0.247949122616262,"NCAP-SELEX","OTX1","Region 76-115"
"4562",2,0.05,0.357157352537964,"NCAP-SELEX","OTX1","Region 76-115"
"4563",3,0.075,0.393160694459935,"NCAP-SELEX","OTX1","Region 76-115"
"4564",4,0.1,0.453001968837897,"NCAP-SELEX","OTX1","Region 76-115"
"4565",5,0.125,0.385485225215414,"NCAP-SELEX","OTX1","Region 76-115"
"4566",6,0.15,0.396097747851247,"NCAP-SELEX","OTX1","Region 76-115"
"4567",7,0.175,0.399169356159604,"NCAP-SELEX","OTX1","Region 76-115"
"4568",8,0.2,0.407763384953466,"NCAP-SELEX","OTX1","Region 76-115"
"4569",9,0.225,0.393978800647348,"NCAP-SELEX","OTX1","Region 76-115"
"4570",10,0.25,0.391575127075323,"NCAP-SELEX","OTX1","Region 76-115"
"4571",11,0.275,0.380669813332898,"NCAP-SELEX","OTX1","Region 76-115"
"4572",12,0.3,0.382064809065134,"NCAP-SELEX","OTX1","Region 76-115"
"4573",13,0.325,0.391153181131391,"NCAP-SELEX","OTX1","Region 76-115"
"4574",14,0.35,0.400837836867846,"NCAP-SELEX","OTX1","Region 76-115"
"4575",15,0.375,0.379231120578043,"NCAP-SELEX","OTX1","Region 76-115"
"4576",16,0.4,0.386435846716895,"NCAP-SELEX","OTX1","Region 76-115"
"4577",17,0.425,0.375152418967667,"NCAP-SELEX","OTX1","Region 76-115"
"4578",18,0.45,0.371345243286914,"NCAP-SELEX","OTX1","Region 76-115"
"4579",19,0.475,0.369357354296809,"NCAP-SELEX","OTX1","Region 76-115"
"4580",20,0.5,0.375371868912367,"NCAP-SELEX","OTX1","Region 76-115"
"4581",21,0.025,0.237129669005734,"Nucleosome-SELEX","OTX1","Region 76-115"
"4582",22,0.05,0.327194574946805,"Nucleosome-SELEX","OTX1","Region 76-115"
"4583",23,0.075,0.346423365399627,"Nucleosome-SELEX","OTX1","Region 76-115"
"4584",24,0.1,0.397859088388265,"Nucleosome-SELEX","OTX1","Region 76-115"
"4585",25,0.125,0.337667990616175,"Nucleosome-SELEX","OTX1","Region 76-115"
"4586",26,0.15,0.340604740990185,"Nucleosome-SELEX","OTX1","Region 76-115"
"4587",27,0.175,0.354669429666761,"Nucleosome-SELEX","OTX1","Region 76-115"
"4588",28,0.2,0.363983583577117,"Nucleosome-SELEX","OTX1","Region 76-115"
"4589",29,0.225,0.352543352100146,"Nucleosome-SELEX","OTX1","Region 76-115"
"4590",30,0.25,0.344748221366816,"Nucleosome-SELEX","OTX1","Region 76-115"
"4591",31,0.275,0.345249879974669,"Nucleosome-SELEX","OTX1","Region 76-115"
"4592",32,0.3,0.345307551472496,"Nucleosome-SELEX","OTX1","Region 76-115"
"4593",33,0.325,0.351709305778219,"Nucleosome-SELEX","OTX1","Region 76-115"
"4594",34,0.35,0.360446040975173,"Nucleosome-SELEX","OTX1","Region 76-115"
"4595",35,0.375,0.361612986314336,"Nucleosome-SELEX","OTX1","Region 76-115"
"4596",36,0.4,0.357009130359582,"Nucleosome-SELEX","OTX1","Region 76-115"
"4597",37,0.425,0.339872240044963,"Nucleosome-SELEX","OTX1","Region 76-115"
"4598",38,0.45,0.355684151746334,"Nucleosome-SELEX","OTX1","Region 76-115"
"4599",39,0.475,0.359952105349734,"Nucleosome-SELEX","OTX1","Region 76-115"
"4600",40,0.5,0.344863115724342,"Nucleosome-SELEX","OTX1","Region 76-115"
"4601",41,0.025,0.239421682118125,"HT-SELEX","OTX1","Region 76-115"
"4602",42,0.05,0.331174656271004,"HT-SELEX","OTX1","Region 76-115"
"4603",43,0.075,0.363530812449146,"HT-SELEX","OTX1","Region 76-115"
"4604",44,0.1,0.385776505452442,"HT-SELEX","OTX1","Region 76-115"
"4605",45,0.125,0.387254916953659,"HT-SELEX","OTX1","Region 76-115"
"4606",46,0.15,0.388912047426606,"HT-SELEX","OTX1","Region 76-115"
"4607",47,0.175,0.388300910984968,"HT-SELEX","OTX1","Region 76-115"
"4608",48,0.2,0.388846167091807,"HT-SELEX","OTX1","Region 76-115"
"4609",49,0.225,0.393409895867343,"HT-SELEX","OTX1","Region 76-115"
"4610",50,0.25,0.386798373001822,"HT-SELEX","OTX1","Region 76-115"
"4611",51,0.275,0.39076009855971,"HT-SELEX","OTX1","Region 76-115"
"4612",52,0.3,0.380474888108426,"HT-SELEX","OTX1","Region 76-115"
"4613",53,0.325,0.38100520250757,"HT-SELEX","OTX1","Region 76-115"
"4614",54,0.35,0.380290642101047,"HT-SELEX","OTX1","Region 76-115"
"4615",55,0.375,0.379772804797309,"HT-SELEX","OTX1","Region 76-115"
"4616",56,0.4,0.374422802327956,"HT-SELEX","OTX1","Region 76-115"
"4617",57,0.425,0.364677274972589,"HT-SELEX","OTX1","Region 76-115"
"4618",58,0.45,0.358127662878402,"HT-SELEX","OTX1","Region 76-115"
"4619",59,0.475,0.346619886794929,"HT-SELEX","OTX1","Region 76-115"
"4620",60,0.5,0.351136103060797,"HT-SELEX","OTX1","Region 76-115"
"4621",1,0.025,0.273555910357338,"NCAP-SELEX","ELF4","Region 76-115"
"4622",2,0.05,0.378109403063866,"NCAP-SELEX","ELF4","Region 76-115"
"4623",3,0.075,0.402495124408176,"NCAP-SELEX","ELF4","Region 76-115"
"4624",4,0.1,0.450216089176806,"NCAP-SELEX","ELF4","Region 76-115"
"4625",5,0.125,0.407751007486683,"NCAP-SELEX","ELF4","Region 76-115"
"4626",6,0.15,0.398483810465497,"NCAP-SELEX","ELF4","Region 76-115"
"4627",7,0.175,0.399272900331832,"NCAP-SELEX","ELF4","Region 76-115"
"4628",8,0.2,0.401500240568448,"NCAP-SELEX","ELF4","Region 76-115"
"4629",9,0.225,0.395856655461106,"NCAP-SELEX","ELF4","Region 76-115"
"4630",10,0.25,0.398331475080274,"NCAP-SELEX","ELF4","Region 76-115"
"4631",11,0.275,0.392292905175078,"NCAP-SELEX","ELF4","Region 76-115"
"4632",12,0.3,0.39418302165169,"NCAP-SELEX","ELF4","Region 76-115"
"4633",13,0.325,0.385624939695136,"NCAP-SELEX","ELF4","Region 76-115"
"4634",14,0.35,0.38992935081422,"NCAP-SELEX","ELF4","Region 76-115"
"4635",15,0.375,0.385422177457121,"NCAP-SELEX","ELF4","Region 76-115"
"4636",16,0.4,0.389420452875004,"NCAP-SELEX","ELF4","Region 76-115"
"4637",17,0.425,0.391561317570101,"NCAP-SELEX","ELF4","Region 76-115"
"4638",18,0.45,0.38904811561139,"NCAP-SELEX","ELF4","Region 76-115"
"4639",19,0.475,0.397588010867623,"NCAP-SELEX","ELF4","Region 76-115"
"4640",20,0.5,0.387021144997194,"NCAP-SELEX","ELF4","Region 76-115"
"4641",21,0.025,0.242440809932486,"Nucleosome-SELEX","ELF4","Region 76-115"
"4642",22,0.05,0.340151569849505,"Nucleosome-SELEX","ELF4","Region 76-115"
"4643",23,0.075,0.358836397084385,"Nucleosome-SELEX","ELF4","Region 76-115"
"4644",24,0.1,0.408829555977268,"Nucleosome-SELEX","ELF4","Region 76-115"
"4645",25,0.125,0.361506953133476,"Nucleosome-SELEX","ELF4","Region 76-115"
"4646",26,0.15,0.365332423342111,"Nucleosome-SELEX","ELF4","Region 76-115"
"4647",27,0.175,0.361940705986789,"Nucleosome-SELEX","ELF4","Region 76-115"
"4648",28,0.2,0.372691398292381,"Nucleosome-SELEX","ELF4","Region 76-115"
"4649",29,0.225,0.371372052316027,"Nucleosome-SELEX","ELF4","Region 76-115"
"4650",30,0.25,0.361605400257577,"Nucleosome-SELEX","ELF4","Region 76-115"
"4651",31,0.275,0.375795515781387,"Nucleosome-SELEX","ELF4","Region 76-115"
"4652",32,0.3,0.361670380425773,"Nucleosome-SELEX","ELF4","Region 76-115"
"4653",33,0.325,0.369565663016492,"Nucleosome-SELEX","ELF4","Region 76-115"
"4654",34,0.35,0.381898720954017,"Nucleosome-SELEX","ELF4","Region 76-115"
"4655",35,0.375,0.374232323561133,"Nucleosome-SELEX","ELF4","Region 76-115"
"4656",36,0.4,0.376076619705227,"Nucleosome-SELEX","ELF4","Region 76-115"
"4657",37,0.425,0.387873356346437,"Nucleosome-SELEX","ELF4","Region 76-115"
"4658",38,0.45,0.374765172968822,"Nucleosome-SELEX","ELF4","Region 76-115"
"4659",39,0.475,0.383099299499071,"Nucleosome-SELEX","ELF4","Region 76-115"
"4660",40,0.5,0.387831755214998,"Nucleosome-SELEX","ELF4","Region 76-115"
"4661",41,0.025,0.250278229733468,"HT-SELEX","ELF4","Region 76-115"
"4662",42,0.05,0.351780161654235,"HT-SELEX","ELF4","Region 76-115"
"4663",43,0.075,0.361473861414434,"HT-SELEX","ELF4","Region 76-115"
"4664",44,0.1,0.36638020754646,"HT-SELEX","ELF4","Region 76-115"
"4665",45,0.125,0.380756080246508,"HT-SELEX","ELF4","Region 76-115"
"4666",46,0.15,0.377339156683726,"HT-SELEX","ELF4","Region 76-115"
"4667",47,0.175,0.388710577146949,"HT-SELEX","ELF4","Region 76-115"
"4668",48,0.2,0.373032281536773,"HT-SELEX","ELF4","Region 76-115"
"4669",49,0.225,0.37456661227485,"HT-SELEX","ELF4","Region 76-115"
"4670",50,0.25,0.384045530756559,"HT-SELEX","ELF4","Region 76-115"
"4671",51,0.275,0.382495802428571,"HT-SELEX","ELF4","Region 76-115"
"4672",52,0.3,0.380239718003195,"HT-SELEX","ELF4","Region 76-115"
"4673",53,0.325,0.37466955228358,"HT-SELEX","ELF4","Region 76-115"
"4674",54,0.35,0.368918249825251,"HT-SELEX","ELF4","Region 76-115"
"4675",55,0.375,0.385180534264446,"HT-SELEX","ELF4","Region 76-115"
"4676",56,0.4,0.377540178777076,"HT-SELEX","ELF4","Region 76-115"
"4677",57,0.425,0.368214802181003,"HT-SELEX","ELF4","Region 76-115"
"4678",58,0.45,0.371086086789079,"HT-SELEX","ELF4","Region 76-115"
"4679",59,0.475,0.381107550611895,"HT-SELEX","ELF4","Region 76-115"
"4680",60,0.5,0.377637651755354,"HT-SELEX","ELF4","Region 76-115"
"4681",1,0.025,0.287353167533186,"NCAP-SELEX","FOXK2","Region 76-115"
"4682",2,0.05,0.383310272264356,"NCAP-SELEX","FOXK2","Region 76-115"
"4683",3,0.075,0.403247045040249,"NCAP-SELEX","FOXK2","Region 76-115"
"4684",4,0.1,0.40084571598734,"NCAP-SELEX","FOXK2","Region 76-115"
"4685",5,0.125,0.376980887824314,"NCAP-SELEX","FOXK2","Region 76-115"
"4686",6,0.15,0.371491811495669,"NCAP-SELEX","FOXK2","Region 76-115"
"4687",7,0.175,0.373884657076507,"NCAP-SELEX","FOXK2","Region 76-115"
"4688",8,0.2,0.384617503763438,"NCAP-SELEX","FOXK2","Region 76-115"
"4689",9,0.225,0.376896814462025,"NCAP-SELEX","FOXK2","Region 76-115"
"4690",10,0.25,0.383001020755286,"NCAP-SELEX","FOXK2","Region 76-115"
"4691",11,0.275,0.374028016827301,"NCAP-SELEX","FOXK2","Region 76-115"
"4692",12,0.3,0.38283603164617,"NCAP-SELEX","FOXK2","Region 76-115"
"4693",13,0.325,0.397644858068618,"NCAP-SELEX","FOXK2","Region 76-115"
"4694",14,0.35,0.403215644857533,"NCAP-SELEX","FOXK2","Region 76-115"
"4695",15,0.375,0.401661236890813,"NCAP-SELEX","FOXK2","Region 76-115"
"4696",16,0.4,0.398263268239279,"NCAP-SELEX","FOXK2","Region 76-115"
"4697",17,0.425,0.398094286446157,"NCAP-SELEX","FOXK2","Region 76-115"
"4698",18,0.45,0.392375381772257,"NCAP-SELEX","FOXK2","Region 76-115"
"4699",19,0.475,0.401866845103106,"NCAP-SELEX","FOXK2","Region 76-115"
"4700",20,0.5,0.400587752423973,"NCAP-SELEX","FOXK2","Region 76-115"
"4701",21,0.025,0.227218465738043,"Nucleosome-SELEX","FOXK2","Region 76-115"
"4702",22,0.05,0.314462057940574,"Nucleosome-SELEX","FOXK2","Region 76-115"
"4703",23,0.075,0.33945880221273,"Nucleosome-SELEX","FOXK2","Region 76-115"
"4704",24,0.1,0.409429179598168,"Nucleosome-SELEX","FOXK2","Region 76-115"
"4705",25,0.125,0.354739788059293,"Nucleosome-SELEX","FOXK2","Region 76-115"
"4706",26,0.15,0.345026486276083,"Nucleosome-SELEX","FOXK2","Region 76-115"
"4707",27,0.175,0.35753107352552,"Nucleosome-SELEX","FOXK2","Region 76-115"
"4708",28,0.2,0.352246624587387,"Nucleosome-SELEX","FOXK2","Region 76-115"
"4709",29,0.225,0.364711053691242,"Nucleosome-SELEX","FOXK2","Region 76-115"
"4710",30,0.25,0.350926770598294,"Nucleosome-SELEX","FOXK2","Region 76-115"
"4711",31,0.275,0.354481524984064,"Nucleosome-SELEX","FOXK2","Region 76-115"
"4712",32,0.3,0.356864673210086,"Nucleosome-SELEX","FOXK2","Region 76-115"
"4713",33,0.325,0.356797665922077,"Nucleosome-SELEX","FOXK2","Region 76-115"
"4714",34,0.35,0.371373902250737,"Nucleosome-SELEX","FOXK2","Region 76-115"
"4715",35,0.375,0.360480066102792,"Nucleosome-SELEX","FOXK2","Region 76-115"
"4716",36,0.4,0.364014485512264,"Nucleosome-SELEX","FOXK2","Region 76-115"
"4717",37,0.425,0.3678969809432,"Nucleosome-SELEX","FOXK2","Region 76-115"
"4718",38,0.45,0.356366255550783,"Nucleosome-SELEX","FOXK2","Region 76-115"
"4719",39,0.475,0.370179864851045,"Nucleosome-SELEX","FOXK2","Region 76-115"
"4720",40,0.5,0.368185923145758,"Nucleosome-SELEX","FOXK2","Region 76-115"
"4721",41,0.025,0.256416910135156,"HT-SELEX","FOXK2","Region 76-115"
"4722",42,0.05,0.344979272488634,"HT-SELEX","FOXK2","Region 76-115"
"4723",43,0.075,0.35919483682832,"HT-SELEX","FOXK2","Region 76-115"
"4724",44,0.1,0.364113140861363,"HT-SELEX","FOXK2","Region 76-115"
"4725",45,0.125,0.358556015250346,"HT-SELEX","FOXK2","Region 76-115"
"4726",46,0.15,0.370261602529589,"HT-SELEX","FOXK2","Region 76-115"
"4727",47,0.175,0.361643115272871,"HT-SELEX","FOXK2","Region 76-115"
"4728",48,0.2,0.36828921381975,"HT-SELEX","FOXK2","Region 76-115"
"4729",49,0.225,0.363787095775343,"HT-SELEX","FOXK2","Region 76-115"
"4730",50,0.25,0.372066726252324,"HT-SELEX","FOXK2","Region 76-115"
"4731",51,0.275,0.375590944162781,"HT-SELEX","FOXK2","Region 76-115"
"4732",52,0.3,0.371022437986607,"HT-SELEX","FOXK2","Region 76-115"
"4733",53,0.325,0.381768491274416,"HT-SELEX","FOXK2","Region 76-115"
"4734",54,0.35,0.378626423718715,"HT-SELEX","FOXK2","Region 76-115"
"4735",55,0.375,0.385331122072539,"HT-SELEX","FOXK2","Region 76-115"
"4736",56,0.4,0.374240026127056,"HT-SELEX","FOXK2","Region 76-115"
"4737",57,0.425,0.38477442553728,"HT-SELEX","FOXK2","Region 76-115"
"4738",58,0.45,0.380624319207461,"HT-SELEX","FOXK2","Region 76-115"
"4739",59,0.475,0.386705893597312,"HT-SELEX","FOXK2","Region 76-115"
"4740",60,0.5,0.38574225916768,"HT-SELEX","FOXK2","Region 76-115"
"4741",1,0.025,0.251308221804065,"NCAP-SELEX","NFATC4","Region 76-115"
"4742",2,0.05,0.352296741993637,"NCAP-SELEX","NFATC4","Region 76-115"
"4743",3,0.075,0.385556787903636,"NCAP-SELEX","NFATC4","Region 76-115"
"4744",4,0.1,0.450944272040295,"NCAP-SELEX","NFATC4","Region 76-115"
"4745",5,0.125,0.380962636115887,"NCAP-SELEX","NFATC4","Region 76-115"
"4746",6,0.15,0.384009703689657,"NCAP-SELEX","NFATC4","Region 76-115"
"4747",7,0.175,0.388118759413143,"NCAP-SELEX","NFATC4","Region 76-115"
"4748",8,0.2,0.386758082274358,"NCAP-SELEX","NFATC4","Region 76-115"
"4749",9,0.225,0.385578064150506,"NCAP-SELEX","NFATC4","Region 76-115"
"4750",10,0.25,0.376173697265851,"NCAP-SELEX","NFATC4","Region 76-115"
"4751",11,0.275,0.363034512076572,"NCAP-SELEX","NFATC4","Region 76-115"
"4752",12,0.3,0.359753695449315,"NCAP-SELEX","NFATC4","Region 76-115"
"4753",13,0.325,0.367271496184916,"NCAP-SELEX","NFATC4","Region 76-115"
"4754",14,0.35,0.370481206895098,"NCAP-SELEX","NFATC4","Region 76-115"
"4755",15,0.375,0.361429440615085,"NCAP-SELEX","NFATC4","Region 76-115"
"4756",16,0.4,0.365404278024301,"NCAP-SELEX","NFATC4","Region 76-115"
"4757",17,0.425,0.366845900984664,"NCAP-SELEX","NFATC4","Region 76-115"
"4758",18,0.45,0.361293350901344,"NCAP-SELEX","NFATC4","Region 76-115"
"4759",19,0.475,0.366635655515643,"NCAP-SELEX","NFATC4","Region 76-115"
"4760",20,0.5,0.362347046854912,"NCAP-SELEX","NFATC4","Region 76-115"
"4761",21,0.025,0.229867118245244,"Nucleosome-SELEX","NFATC4","Region 76-115"
"4762",22,0.05,0.319930880289156,"Nucleosome-SELEX","NFATC4","Region 76-115"
"4763",23,0.075,0.338950179003271,"Nucleosome-SELEX","NFATC4","Region 76-115"
"4764",24,0.1,0.400916777291028,"Nucleosome-SELEX","NFATC4","Region 76-115"
"4765",25,0.125,0.343890508690176,"Nucleosome-SELEX","NFATC4","Region 76-115"
"4766",26,0.15,0.35180875835877,"Nucleosome-SELEX","NFATC4","Region 76-115"
"4767",27,0.175,0.350412473946077,"Nucleosome-SELEX","NFATC4","Region 76-115"
"4768",28,0.2,0.353376819078213,"Nucleosome-SELEX","NFATC4","Region 76-115"
"4769",29,0.225,0.368565371188308,"Nucleosome-SELEX","NFATC4","Region 76-115"
"4770",30,0.25,0.345514023121665,"Nucleosome-SELEX","NFATC4","Region 76-115"
"4771",31,0.275,0.352812027772905,"Nucleosome-SELEX","NFATC4","Region 76-115"
"4772",32,0.3,0.35588359867226,"Nucleosome-SELEX","NFATC4","Region 76-115"
"4773",33,0.325,0.352151362290005,"Nucleosome-SELEX","NFATC4","Region 76-115"
"4774",34,0.35,0.370505835517541,"Nucleosome-SELEX","NFATC4","Region 76-115"
"4775",35,0.375,0.359620945164106,"Nucleosome-SELEX","NFATC4","Region 76-115"
"4776",36,0.4,0.358450348816916,"Nucleosome-SELEX","NFATC4","Region 76-115"
"4777",37,0.425,0.354587448640301,"Nucleosome-SELEX","NFATC4","Region 76-115"
"4778",38,0.45,0.368809114210138,"Nucleosome-SELEX","NFATC4","Region 76-115"
"4779",39,0.475,0.363464655037464,"Nucleosome-SELEX","NFATC4","Region 76-115"
"4780",40,0.5,0.372905682811744,"Nucleosome-SELEX","NFATC4","Region 76-115"
"4781",41,0.025,0.233871322111369,"HT-SELEX","NFATC4","Region 76-115"
"4782",42,0.05,0.346016835606562,"HT-SELEX","NFATC4","Region 76-115"
"4783",43,0.075,0.364374597034256,"HT-SELEX","NFATC4","Region 76-115"
"4784",44,0.1,0.370527656037358,"HT-SELEX","NFATC4","Region 76-115"
"4785",45,0.125,0.358356367086151,"HT-SELEX","NFATC4","Region 76-115"
"4786",46,0.15,0.351709267661503,"HT-SELEX","NFATC4","Region 76-115"
"4787",47,0.175,0.357482620018864,"HT-SELEX","NFATC4","Region 76-115"
"4788",48,0.2,0.368562609646651,"HT-SELEX","NFATC4","Region 76-115"
"4789",49,0.225,0.362830274442371,"HT-SELEX","NFATC4","Region 76-115"
"4790",50,0.25,0.371021093067198,"HT-SELEX","NFATC4","Region 76-115"
"4791",51,0.275,0.372177270511918,"HT-SELEX","NFATC4","Region 76-115"
"4792",52,0.3,0.351247144681388,"HT-SELEX","NFATC4","Region 76-115"
"4793",53,0.325,0.315867402649618,"HT-SELEX","NFATC4","Region 76-115"
"4794",54,0.35,0.372855736724076,"HT-SELEX","NFATC4","Region 76-115"
"4795",55,0.375,0.346491080113437,"HT-SELEX","NFATC4","Region 76-115"
"4796",56,0.4,0.350280594994586,"HT-SELEX","NFATC4","Region 76-115"
"4797",57,0.425,0.349116934224496,"HT-SELEX","NFATC4","Region 76-115"
"4798",58,0.45,0.349946220694546,"HT-SELEX","NFATC4","Region 76-115"
"4799",59,0.475,0.368693802336469,"HT-SELEX","NFATC4","Region 76-115"
"4800",60,0.5,0.364992827910306,"HT-SELEX","NFATC4","Region 76-115"
"4801",1,0.025,0.249163564269597,"NCAP-SELEX","PITX3","Region 76-115"
"4802",2,0.05,0.354662604894456,"NCAP-SELEX","PITX3","Region 76-115"
"4803",3,0.075,0.383144526077903,"NCAP-SELEX","PITX3","Region 76-115"
"4804",4,0.1,0.461284484328379,"NCAP-SELEX","PITX3","Region 76-115"
"4805",5,0.125,0.395050294590299,"NCAP-SELEX","PITX3","Region 76-115"
