TF	AAT/ATT	AAA/TTT	CCA/TGG	AAC/GTT	ACT/AGT	CCG/CGG	ATC/GAT	AAG/CTT	CGC/GCG	AGG/CCT	GAA/TTC	ACC/GGT	ACG/CGT	GAC/GTC	CCC/GGG	ACA/TGT	CGA/TCG	CAA/TTG	GGA/TCC	AGC/GCT	GTA/TAC	AGA/TCT	CTC/GAG	CAC/GTG	TAA/TTA	GCA/TGC	CTA/TAG	GCC/GGC	ATG/CAT	CAG/CTG	ATA/TAT	TCA/TGA
TFAP2B	0.0257102661466886	0.0290306855500821	0.0332533695949644	0.0343715790914067	0.0285966577723043	0.0289537151067323	0.0246882697044335	0.0287677032019704	0.0376299945265463	0.0328898980569239	0.0255413587848933	0.0331935036945813	0.0377155172413793	0.028699285030104	0.0349060960591133	0.0349616858237548	0.0262554734537493	0.0313333846469622	0.0278932334428024	0.0349210625342091	0.0334693144499179	0.028021517515052	0.0302215893541325	0.0378951149425287	0.0317417556102901	0.0351519738642583	0.0338242337164751	0.0335035235358511	0.0298281848659004	0.0318679016146689	0.0279188902572523	0.0272432608100712
DMBX1	0.0258369591855593	0.0304169830498941	0.0327632408891674	0.0347318476378728	0.0284202533476359	0.0290148529370407	0.0241817224907295	0.0292157311767046	0.0363067330368371	0.0327069949820616	0.0257807132784534	0.0328676975737926	0.0380061629443929	0.0283921303940829	0.0354429566062827	0.035230025672239	0.0264275412101709	0.0312847770452418	0.027331493288658	0.0345390045277955	0.0338238779945924	0.0278095834990579	0.029890682061975	0.0373914755310216	0.0326065558622297	0.035374658004797	0.0333859634321252	0.0334864025519572	0.0305013519105529	0.0312405838325158	0.0288461152157231	0.0267449288288397
PKNOX2	0.0269814816886075	0.02968820487583	0.0334127454599006	0.034561052266601	0.0280514948493966	0.0295278893151543	0.0243008563833555	0.028275190980572	0.0377934613620857	0.0328124941745799	0.025691500665496	0.0335730610205763	0.038266951506407	0.0281148754198963	0.0360560880766234	0.0343373561354256	0.0261724473475231	0.0309893707055003	0.027786787760839	0.034173312305897	0.0331219404893726	0.0273580368427528	0.0295502589282718	0.0381401903654076	0.0328311355188445	0.0356795329224781	0.0331741362533135	0.0336662677418994	0.0295838133479481	0.0315262414203213	0.0283646694330422	0.0264371544360807
HMBOX1	0.0265614256515555	0.0301343455559846	0.0326083885126544	0.0345204344017557	0.027697978380381	0.029641420753704	0.0248252000740957	0.0285017283764564	0.0371294822405787	0.0323948924199468	0.0262631590514494	0.0328846775738053	0.0382346384851824	0.0288219725155177	0.0358704832232887	0.035729199044291	0.0265645652999777	0.0311641502384563	0.0277890281846239	0.0337983152646567	0.0332959715171095	0.0276854197866923	0.02941850571573	0.0376475242302367	0.03226930648306	0.0345895066670434	0.0325581541378996	0.0332331785486661	0.0304640086403125	0.031324272307987	0.0290009324755814	0.0273777342413197
IRX5	0.0267450256651898	0.0296333139181026	0.0329382661108239	0.0340486427881144	0.0286036522448588	0.0300565223176986	0.0249671140895675	0.0286145596778381	0.0364810003424934	0.0331498703106219	0.0253532372170339	0.0335687157370262	0.0374103136323279	0.0287694452261438	0.0358156469307574	0.0338304941285288	0.0259880498164279	0.0311952583207352	0.027936117346527	0.0342558840147207	0.033616708442135	0.0277725058518378	0.0297358437881078	0.0366947860288872	0.0325805023091036	0.0350412191892287	0.033828312641933	0.0339352054851299	0.0295940471593772	0.0318344338933209	0.0289090603682786	0.0270962450071226
MYOG	0.026144735307688	0.0294099752064859	0.033476314335113	0.0338768639500276	0.028304661079253	0.0298891136698964	0.0244538075029534	0.0285733842386262	0.0376947609124419	0.0331746345618545	0.0253360307054236	0.0336664486459902	0.0378595439818688	0.0286646487078472	0.0367136678683155	0.0349213350977797	0.0262486753976342	0.0310273844110146	0.0281500185064063	0.033565043680189	0.0339022151914779	0.0271942767037302	0.0297750330833701	0.0380167216788606	0.0319653803446755	0.0349010541046195	0.0331061862099387	0.0340568577643247	0.0299296756562169	0.0309564009349538	0.0286038057283665	0.0264413448326565
CUX1	0.0269145511322111	0.0302667898840911	0.0328519397684237	0.0350384450444247	0.0284245685880129	0.0293003787123779	0.0242810806892928	0.0292037375952066	0.036506182011464	0.0324834955092081	0.0259662601699676	0.0333774258430427	0.0378772778613321	0.0289379745229855	0.0351411262314192	0.0355337307699277	0.0259058594717355	0.0319640495044123	0.027814521535869	0.0335465477980925	0.0337277498927888	0.0274158769275373	0.0287567724282893	0.0376356750684038	0.033063342212236	0.0348814032290213	0.0331177028406448	0.0329727411648879	0.0299345860438147	0.0311728003575721	0.0289742149419247	0.0270111922493824
NFKB2	0.0254967267715631	0.0284696287436849	0.0335124731191313	0.0344642769920885	0.0283996625782664	0.0301976610178889	0.0246280902273108	0.0280405909368734	0.0380153899161594	0.0330121490305726	0.0250122440789482	0.0340682420934933	0.0379401432854263	0.0287283715441005	0.0335032323048307	0.0354913274957789	0.026090779119456	0.0308511186005711	0.0278584148835195	0.0346358921148132	0.0338108194094064	0.0276102330137332	0.0303309927670826	0.0387269326173022	0.0317118344468515	0.0349395188704029	0.0331441606634377	0.034262299193805	0.0295587247148219	0.0322412010946405	0.0282755716433732	0.0269712967106661
USF2	0.0262157758132818	0.0291747165466503	0.0329191304178132	0.0339875690338193	0.0279818706945339	0.0300919149932674	0.0249595066643249	0.0288454032745936	0.0369952969186035	0.0335192123802275	0.0259425677653533	0.033443592295533	0.0370074937064575	0.0285843920145191	0.0365659699861444	0.0349999024256972	0.0263596979099584	0.0309944772944597	0.0285990281599438	0.0343071248755928	0.0336802099798997	0.0277086626466054	0.030143141502254	0.0368611322522101	0.0318019046503913	0.0344876373358312	0.0332386862595867	0.0338216927190055	0.0303260933200632	0.0314701520207638	0.0280355365610913	0.0269305075815233
TFAP2C	0.0257102661466886	0.0290306855500821	0.0332533695949644	0.0343715790914067	0.0285966577723043	0.0289537151067323	0.0246882697044335	0.0287677032019704	0.0376299945265463	0.0328898980569239	0.0255413587848933	0.0331935036945813	0.0377155172413793	0.028699285030104	0.0349060960591133	0.0349616858237548	0.0262554734537493	0.0313333846469622	0.0278932334428024	0.0349210625342091	0.0334693144499179	0.028021517515052	0.0302215893541325	0.0378951149425287	0.0317417556102901	0.0351519738642583	0.0338242337164751	0.0335035235358511	0.0298281848659004	0.0318679016146689	0.0279188902572523	0.0272432608100712
ELF1	0.0257617430285709	0.0293408504376821	0.0335268074166153	0.0348057591981755	0.0285251924137279	0.0289264961615133	0.02477969076773	0.0283326971200746	0.0366915605495578	0.032890594157931	0.0255039950930013	0.0331613926218838	0.037435440667404	0.0284534145076199	0.0371091774578223	0.0350602445016493	0.0261206325591107	0.0314354602431966	0.027291917481509	0.0344925465169771	0.033246221056375	0.0277160596539652	0.0296410125904973	0.0376834007066861	0.0317747739811616	0.0346622033859596	0.0337943432484723	0.0341499701469163	0.0296964773361261	0.03208798666236	0.02859370768774	0.0273082306419881
ELF2	0.0261264493711523	0.0295413629439388	0.0335889010587806	0.034860444914454	0.0281879870579497	0.0289024436303207	0.0245936724956251	0.0282540821593584	0.0367331394543692	0.0330790245621986	0.0254560561997205	0.0333434049678337	0.0374570381840843	0.0285090204076494	0.0372115420931374	0.0350964988480568	0.0260792385844318	0.031568279387141	0.0274326144704209	0.0344166635192809	0.0330506980901663	0.0272941294960406	0.029390288426433	0.0377151238181566	0.0321411035993504	0.034740844254762	0.0337210912615981	0.0340421246112979	0.0296609636036308	0.0319837343102819	0.0286349158389042	0.027187118379474
ESX1	0.0263008626040797	0.0304265930349537	0.0327275840664398	0.0346165371690319	0.0286553650549027	0.0283610522485498	0.0252092296496072	0.0286072047774995	0.0358098418202444	0.0326045078019649	0.026295511462146	0.0335088507887583	0.037415184400351	0.0288801130161176	0.0347503157173741	0.0354513153106873	0.0259102292429204	0.0316520045377684	0.0273015261456795	0.0331342708534001	0.0344827586206897	0.0285483422162289	0.0293135555127464	0.0371476273036666	0.0317215693829063	0.0346914531561035	0.0341242321111325	0.0319784241957234	0.0309617072283225	0.0313416383056144	0.0299770971125238	0.0280934951518654
FEV	0.0260084632467489	0.0294666828713167	0.0332526783708434	0.0348436803706445	0.0287227421214097	0.0288995201213876	0.0247562857469055	0.0286895962464138	0.0366372404954203	0.032471908870941	0.0256659558717918	0.0331937523708508	0.0371307457453587	0.0284575751214428	0.0362063441204742	0.0349873124956266	0.0260379262467453	0.0313302176210837	0.0269696936216288	0.0344827586206897	0.0337793294957776	0.0283655032464543	0.0297723614962785	0.037112331370361	0.0323135452459608	0.034519587370685	0.0337903781207762	0.0337461836207817	0.0299565052462554	0.0320999384959875	0.0289473974963816	0.0273858584965768
NKX2-3	0.0263386333398766	0.0295011886845951	0.0328295055508299	0.0346245283430391	0.0278937381404175	0.0299766625226286	0.0243909354620602	0.0278086763070078	0.0370542432768435	0.0327488058627233	0.0256603197452507	0.0333987655128792	0.0382712818163973	0.0288185129446662	0.036072760583655	0.0355602085105455	0.0261532421644965	0.0311980632074854	0.028076948243146	0.0340487251630352	0.0340225522912168	0.0277301576915527	0.0296713123514144	0.0373552313027547	0.0318414796396868	0.0350236646382691	0.0330977774869681	0.0332613579358328	0.029752012039521	0.0320901219219612	0.02902353377391	0.0267050535453336
SRF	0.0263299082348296	0.0297271080665791	0.0322465727554445	0.0349656202518606	0.0284716678255346	0.0296970633428618	0.0250894903556437	0.028733486132214	0.0367532813130403	0.0325362897341471	0.0259049899993991	0.0333195986024911	0.0377511953507936	0.0283622191891358	0.0348990926493437	0.0356266041736413	0.0265187607839098	0.0315469599031701	0.0274608774776167	0.0341071995742233	0.0339591220073309	0.0280102667113045	0.0297893435657078	0.0377061282652177	0.0325083910621239	0.0349420136832256	0.0337616852514743	0.0327616251620269	0.030001802683423	0.0312636810795498	0.027975929884199	0.0272720249285365
POU3F4	0.0262044068218598	0.0304488034476831	0.0329711369173587	0.03522078568761	0.0285133348745947	0.0293521367217371	0.0248498752171104	0.0286289294754376	0.0367887227093003	0.0324020558055165	0.02604138879503	0.0329533531326137	0.0384663264035852	0.0283562447760132	0.034687272145258	0.0352444974006035	0.0256116139970242	0.0308311548197021	0.0277278843816874	0.034088551392174	0.0339196054370958	0.0282999294576538	0.0295981457440439	0.0375237858120965	0.0331163711594435	0.0339107135447233	0.0335846774910636	0.0332675333297766	0.0294855151073251	0.0317766593753149	0.0288867943542411	0.0272417942653222
MLX	0.0260615859788771	0.0297124882103583	0.033239016199745	0.0339826705222682	0.0280930319330867	0.0298239068022346	0.024778976607278	0.0288366862556098	0.0369806079827534	0.033218287159396	0.0259113004363463	0.0333996662624504	0.0371645782158515	0.0289092378968316	0.0368147756599608	0.0349569354186748	0.0264062062746805	0.0311479742545319	0.0285283417804173	0.0344490739301224	0.0337313309080356	0.0277769140677632	0.02981354228206	0.0366955836779536	0.0316454712229097	0.0344594384502969	0.0332649275001814	0.0337961091591265	0.0298912761833691	0.0318346237160951	0.0279090616999886	0.0267663733507457
PAX2	0.0266635809611973	0.0291830594769729	0.0334737329321916	0.0345398441718738	0.0285504898557433	0.0290611741109311	0.0243508447118723	0.0285026614209674	0.0357972691506596	0.0334536758466404	0.0257594692586593	0.033655789554887	0.0369297230579341	0.0285504898557433	0.0361968680089485	0.03537452750135	0.0261451824423359	0.031164082388336	0.0280722055079843	0.0341726452210137	0.0340877883206048	0.0278623775360642	0.0299205430841626	0.0370886368896089	0.0326637352464707	0.0343346447581578	0.033577104065417	0.0336249325001929	0.0296736866466096	0.0321916223096505	0.0288667746663581	0.0265108385404613
NFATC2	0.0266917961371705	0.0293576692416108	0.0319904772532827	0.0346150189917627	0.028469044873464	0.0294320657003393	0.0249269468106651	0.0286385034739013	0.0369502411685204	0.0326600453818398	0.0256709113979508	0.032808838299297	0.0379752590443362	0.0286261040641132	0.0345488888062262	0.0354375131743729	0.0261792871992626	0.0312465126659971	0.027415095041476	0.033999181638954	0.034259569244504	0.0284277135075037	0.0301594977412409	0.0369998388076728	0.0327344418405684	0.034664616630915	0.033738794033404	0.0332717495980525	0.030047903053148	0.0313457079443019	0.029394867470975	0.0273158997631713
POU2F3	0.0262774018396207	0.0305387846617232	0.0329767548658103	0.0351040695868282	0.0287221254237746	0.0291104447776112	0.0247106176641409	0.0287086186636412	0.036660723692208	0.0322744033388711	0.0261558409984197	0.0329125977551765	0.0380485432959196	0.0284351067709389	0.0351851101476289	0.0353708280994638	0.0257675216445831	0.0312006159082621	0.0275436606021314	0.0340404122263193	0.0339391115253184	0.0281312046679363	0.0292387589988789	0.0375184029606818	0.0328045436741089	0.0340437889163526	0.033972878425652	0.0330240285262774	0.029640585112849	0.0315517916717317	0.0291374582978781	0.0272532652592623
HSF1	0.0262871673892063	0.0286564847296476	0.0333440565368138	0.0340027676077554	0.0284267017979238	0.0293407272374475	0.0242548650152933	0.0289577556845744	0.0377814202627695	0.0323483304993438	0.0253016539264797	0.0335329891695645	0.037633337928992	0.0289015865234864	0.035585716692964	0.0356878424403969	0.0258173889510154	0.0312555850018127	0.0274769323467986	0.0343244637121688	0.0334104382726451	0.0274411883351971	0.0291313694552102	0.0388231028865842	0.032915128397596	0.0353559337612402	0.0335176703074496	0.0335227765948212	0.0298819936988414	0.0314496239219351	0.0289220116729729	0.0267109892410525
CREB5	0.0264713689341473	0.0297263311428028	0.0332762240293429	0.0342065962586703	0.0284634916038598	0.0292195866144371	0.0252782402827045	0.0288790757408793	0.0369896693827101	0.0333647032327083	0.0258252026307816	0.0331180339384775	0.0361906753644405	0.0278950797519365	0.0361397327928058	0.0348795744418437	0.0262488303317434	0.0308309805908802	0.0285278401153983	0.0346141368317474	0.0332601369014583	0.027736889661071	0.029887202421649	0.0371666277894409	0.032761435937035	0.034957328893286	0.0332815864053045	0.0336301408428046	0.0296324895634758	0.0322841844764578	0.0288227707932831	0.0264338323024166
CREB3L1	0.0264172494469426	0.0290668297177603	0.0328076634013987	0.034455158826202	0.0280201605883427	0.0301432217027799	0.0247952307555125	0.0286570789226739	0.036839356457715	0.0333214441910925	0.0259586682462241	0.0338479633474729	0.0365484970850371	0.0284553881168023	0.0369603709412379	0.0345846655541826	0.0265467561749233	0.0310625071653313	0.0280711140550892	0.034537958209665	0.0332556292965449	0.0276422557099729	0.0299861151803116	0.0366461578963012	0.0322938826117049	0.0351090616494486	0.0332046758297984	0.0337587947806666	0.0301602061916954	0.0318650242665885	0.0280052991605416	0.0269756145200396
TFEB	0.0259957796059669	0.0293847365657273	0.0327858490382558	0.0344851897232433	0.0281813408016804	0.0296327090261976	0.0243961141256783	0.0289082404652158	0.0380418927592042	0.0328903864480619	0.0258328957348737	0.0330435459089406	0.0384649046035358	0.0286432502868701	0.0362404457669642	0.0344268432619562	0.0265427776805337	0.031023299686874	0.0279455238539783	0.0344851897232433	0.0336877880856526	0.0277315868292588	0.03011649843437	0.0372396289165062	0.0322996285275298	0.0343879456210981	0.0334033490868779	0.0336270105218118	0.0296400023338584	0.0309503666102651	0.0287186144660326	0.0268466654997374
