TF	AAT/ATT	AAA/TTT	CCA/TGG	AAC/GTT	ACT/AGT	CCG/CGG	ATC/GAT	AAG/CTT	CGC/GCG	AGG/CCT	GAA/TTC	ACC/GGT	ACG/CGT	GAC/GTC	CCC/GGG	ACA/TGT	CGA/TCG	CAA/TTG	GGA/TCC	AGC/GCT	GTA/TAC	AGA/TCT	CTC/GAG	CAC/GTG	TAA/TTA	GCA/TGC	CTA/TAG	GCC/GGC	ATG/CAT	CAG/CTG	ATA/TAT	TCA/TGA
POU2F3	0.0394198776118014	0.0410049909255898	0.0306828493647913	0.036473602773512	0.030245125413002	0.0251451323933175	0.029641618967844	0.0305388803573922	0.028133579971148	0.0281946577318628	0.0302247661594304	0.0311133021545907	0.0321705291079157	0.0269047535948625	0.027732211829308	0.0356781376518219	0.0271694238912932	0.0345947345153334	0.025872248592303	0.0287283610219182	0.0338283540416027	0.027884906231095	0.0254388873377077	0.0320120177765368	0.0417146563357997	0.0305156126390246	0.0321181767415887	0.0265426497277677	0.0345322025222207	0.0272944878775187	0.0373345083531109	0.0311147563869887
HSF1	0.0338563933753989	0.0399285312748899	0.0313971211982953	0.0369668150341178	0.0306716190077068	0.0269021619739968	0.0288578635312355	0.0316010278698737	0.0284984921045309	0.0295732267160549	0.0325079056081094	0.0316843930284196	0.0319288557230745	0.0274913508648009	0.0299427371485285	0.035751260898023	0.0287429547991857	0.0341966133467619	0.0281041974357328	0.028840965188287	0.0330103496717778	0.0303618160536511	0.0271590167868139	0.0326780155937909	0.0364542319646802	0.0301432641515173	0.0326115487781935	0.0270441080547641	0.031706924152351	0.0285503136895729	0.0334215426835245	0.0294143822923391
CREB5	0.035522656052173	0.039750638134043	0.0308232671462138	0.0364868214602535	0.0304656251678532	0.0259570676160193	0.0295518365682918	0.0312452980255294	0.0286240358762946	0.0290650831667729	0.0301099849169834	0.0318838490951024	0.032367599905385	0.0277779723901727	0.0295211434134325	0.0365532120886992	0.0275414349250069	0.0348253876428691	0.0265472436045641	0.0285866702964658	0.0338562179160616	0.0286924282322311	0.0265188857984441	0.0330034820049703	0.038432500581335	0.030415915601831	0.0314024336335591	0.0267547560211129	0.0336610494857062	0.0280588814813851	0.034512784533052	0.031483837218186
CREB3L1	0.03150112504018	0.0366116062026846	0.0332060042784779	0.0364231758277081	0.0293196277945887	0.0276154413150223	0.0275551713053791	0.0299368758243829	0.0318287999201942	0.0301751848280296	0.0289185204890322	0.032805589731653	0.0352773528857558	0.0286123211296955	0.0321065961715381	0.0363767609926956	0.0278634489409105	0.0343636041188663	0.0275454726831377	0.029827419944801	0.0330057970050655	0.027663241667498	0.0272399660825325	0.035438072911471	0.0344411930967978	0.0316161229896142	0.030764029749831	0.0300172358372405	0.0319327137299239	0.0294083009122247	0.0311845342998703	0.0294186922931977
TFEB	0.0292661056423807	0.0347045496927063	0.0335118771301267	0.0356456738838037	0.0287840373910387	0.0298267331643119	0.0272116616872786	0.0300675689079865	0.0330060030392122	0.0307242133161931	0.0287931629628748	0.03332182717754	0.0354191216438726	0.0293414908010268	0.0336674086153333	0.0352417681390578	0.0285991453703594	0.0336051166684521	0.0283995730819437	0.0311650181122763	0.0317625446855447	0.027742928673737	0.0283376778990553	0.035903173715179	0.0322085074135352	0.0326985109447347	0.0302671411964021	0.0315601950491789	0.0314542590630815	0.030012418712977	0.0287911791429104	0.028959407075889
TCF12	0.028228140319624	0.0329527769854733	0.0339590036646167	0.0350236106732586	0.0287227051109476	0.0301738733013409	0.0269149999082595	0.0293690587589676	0.0341921079802574	0.0312401483193971	0.0281259747430015	0.0338672631468332	0.0359101576769299	0.0297205917430198	0.034423544286484	0.0349910844896809	0.0288415507817126	0.0329506919737055	0.0285846773319189	0.0313665000325262	0.0318794129274066	0.0273937186101478	0.0288023525604779	0.0367429113769918	0.0312810145500461	0.033376034374338	0.0303627753675042	0.0322159338267305	0.0315574871104572	0.0303348362098156	0.0278123889731234	0.0286826728850058
ETV4	0.0294567389249237	0.0343737112113035	0.0330290664639861	0.0352542895397297	0.0286302743485237	0.0315843932659535	0.0272290561331789	0.0294505896349208	0.0334054030121682	0.0312646301857987	0.0286913572958866	0.0339530997751	0.03464878945077	0.0288897743866493	0.0346004150360799	0.0344048676139853	0.0279907481882142	0.0329790522386285	0.0295395493636305	0.0308669760989396	0.0323432156523208	0.027499214940643	0.0284831013411192	0.0351870573023639	0.0323690426703333	0.032871234687243	0.030601326770811	0.0318045378480601	0.0307062746535285	0.0301048740912374	0.0294837958009368	0.0283035420730322
XBP1	0.0332813001744083	0.0389584640684238	0.032223087069926	0.0369886034575251	0.0306208262600017	0.0257447927709483	0.0286651953188181	0.0310794959471529	0.0277075385469895	0.0286296211445303	0.0292618928022062	0.0320513823886967	0.0347991316106895	0.0289777737302273	0.0295175525347548	0.0377854649615728	0.0265995215985042	0.0346188891276311	0.0267427669403032	0.0289208550513667	0.0337418671508549	0.0282753023686234	0.0258093006069903	0.0354133790200596	0.0374505934009432	0.0308726914139596	0.0307664432134199	0.0271957447595684	0.0334055726232538	0.0290759584512617	0.0336194919913047	0.0311994994950839
CREB3L4	0.032275913741431	0.037174032863688	0.032063482494517	0.0362661763523833	0.029937734679114	0.0272687083031911	0.02831076969008	0.0306324422703733	0.0308140135726343	0.0301343771171357	0.0293147944010013	0.0324409785616682	0.0337744152399325	0.0284241620448517	0.030745834625145	0.0364915257156636	0.028450715950716	0.0342897045483252	0.0275285059767818	0.0297927647065578	0.033104108535143	0.0282834981110843	0.0274976460321288	0.0346047630530389	0.0355736217805183	0.0317800016075878	0.031095341440169	0.0288274943447357	0.0321948166775753	0.0291770011597598	0.032222088256571	0.0295085661464972
JUND	0.0314759251017362	0.035516978742766	0.0332590142895575	0.0362367448400792	0.0301726799787903	0.0279658231774621	0.0284790291817594	0.0301215723269101	0.0296935457424132	0.0295913304386527	0.0288247156604493	0.0337821578928315	0.0332831484585009	0.0291072274027872	0.03234049621271	0.036860684090117	0.0274817201415966	0.0344415885677861	0.0275108231100284	0.0293592165196967	0.0332490766905808	0.0278763847866717	0.0268996607729606	0.0355098804577826	0.0346034294654069	0.0317790218705259	0.0305680544523638	0.0287551524676123	0.0331638972707804	0.0297737563627252	0.0316626099967987	0.0306546535291608
POU1F1	0.0382730814715056	0.0423876956887339	0.0306153830691766	0.0372553157988188	0.0308224203258324	0.0247580377692238	0.0299085082932157	0.0315426955714798	0.0278032945054724	0.0282495301460316	0.0303158825716841	0.0302482101997675	0.0319929513529449	0.0265657611299276	0.0281537167877734	0.0364841187683628	0.026910823224354	0.0350985102027826	0.0263453234035853	0.0283875549838022	0.0336177583024285	0.0280505331711876	0.0258153348274857	0.0320465532316908	0.0413558595228763	0.0302193991899416	0.0313785398178206	0.0264893784527148	0.0348439012787398	0.0269805056667236	0.0361035454292673	0.0309798758446484
ELF5	0.032779415294781	0.0379145662719879	0.0319860103945113	0.0364303338859953	0.0301249630163063	0.0277468417321208	0.0283895206355055	0.0312491277430736	0.0296937191918854	0.0307222845595172	0.0302777824298147	0.032155577141007	0.0328031406831795	0.0279799087828597	0.0316692066788364	0.0361177170035672	0.0272883834915956	0.0340354652688226	0.0292359587569013	0.0295478778337883	0.0332378735353062	0.0283253225257211	0.0273414167127218	0.0336035236388605	0.0363452016099769	0.0303998983995132	0.0314668430719075	0.0284690704671948	0.0313991559344174	0.0288668196256413	0.0331157575656077	0.029281316117075
SPIB	0.0311145240387936	0.0355939916220751	0.0318072670981582	0.036989635263669	0.0299504719185123	0.0277036278608663	0.0270433888746684	0.0304644425754602	0.0314944153939291	0.0308788695083353	0.029078956456731	0.0328555234577833	0.0340561426603771	0.0270637039203975	0.032057142160627	0.0361059307744502	0.0264217484753558	0.0336051486451896	0.0276020526322205	0.0305863328498352	0.0342349150627938	0.0281282123166059	0.0273399885423142	0.0344482230429501	0.0363476798186273	0.0325751758267208	0.0324837581209395	0.0293775876289498	0.0315106674305124	0.0297920145618248	0.03259549087245	0.0286929705878768
ETV5	0.0316710814381893	0.0379814762346759	0.0318998393199527	0.0361897524903618	0.0292200493631393	0.0304773231289426	0.0280651415544827	0.030760650628311	0.0312175274033412	0.0309651269472056	0.0299502854169918	0.0328438809247493	0.0335058730071706	0.028250064825383	0.0329122526938797	0.034695797385438	0.0274529905747919	0.0334346896886554	0.030088051336847	0.0299539915502717	0.0324285384019946	0.0281262288547524	0.0276633455878547	0.0334320059369699	0.0350650049387421	0.0313007237055914	0.0310370770519167	0.0298127750925351	0.030593235642216	0.0291434985412532	0.031540344391796	0.0283213759415975
TFAP4	0.0284415574443907	0.0323482213469084	0.0335496023976433	0.0350842169652203	0.0290036010718756	0.0302786927622806	0.0269591545799133	0.0291745688055549	0.0344801992234789	0.0311248294801608	0.0279179047750674	0.0338910259855599	0.0352771955149123	0.0291438560390257	0.0351144178523074	0.0352280550884656	0.0280039005213492	0.0328452562852397	0.0283519785420138	0.0310378099749947	0.0326246362456714	0.0274679627454142	0.0284210822667045	0.0363639155706048	0.0317401085696297	0.0333576476068356	0.030702528940384	0.0321613853505222	0.03158808037531	0.0304112695377985	0.0292887179211552	0.0286166202136073
ETV1	0.0295996491392111	0.0344564885870061	0.032749159024981	0.0354607608068908	0.0288333656143069	0.0315307192423544	0.0270924193142631	0.0296154556849021	0.0331449905494667	0.0314441171821604	0.0287180446189843	0.0336977743938412	0.034665758346858	0.0289335479461509	0.0344758571711626	0.0344469156086299	0.0278889801661246	0.032938392318464	0.0298400867356366	0.0309460996791939	0.0324744368083245	0.0276318455143918	0.0286668403160419	0.0348247143133837	0.0328531260226946	0.0326607759455542	0.0309004610613539	0.0315071207375201	0.0305186550633264	0.030023309089209	0.0293625509538471	0.0280975820437641
CREB1	0.0345147281180618	0.0400936204509591	0.0317686486464789	0.0363964842727993	0.0308981608077187	0.02681036597333	0.0292229878176144	0.0315991959743091	0.0284951441487433	0.0295122902646859	0.030686990091893	0.0322269736827958	0.0316777577884792	0.0280366757514516	0.0304964633564331	0.035850135597978	0.0280835547901991	0.0350331214028043	0.0277035048461027	0.0286387918454557	0.0328936022154432	0.029025579755366	0.0271542889517861	0.0331695720918617	0.0367071475051105	0.0300812899735198	0.0312092541229541	0.0275714693883461	0.0319782423915822	0.0283397408521004	0.0337305435861088	0.0303936735375281
RFX1	0.0310359697253572	0.0340872254687663	0.0323162480855303	0.0373317868879273	0.0310746308605077	0.0281750457242271	0.0275549805950841	0.029846396336114	0.030246390388247	0.0304292872968432	0.0284471606370165	0.0342329482089486	0.0340455904001427	0.0288754070571441	0.0319757327028594	0.0365912774531234	0.0281393585225499	0.034011390165202	0.0273973621210094	0.0300917458476454	0.034518445822367	0.0276427116325408	0.0272843526490312	0.0348158391696778	0.035398730130407	0.0315043642473718	0.0323727528215194	0.0291088608347831	0.0307579069456216	0.029656064593835	0.0323088132518476	0.0287252234167522
